	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HT29_LARGE_INTESTINE..ACH.000552.	0.29633054	0.8763042	0.21800789	0.7814602	0.07330981	0.09365565	0.84254634	0.89394104	0.15415157	0.8244262	0.73312175	0.20765373	0.10925204	0.7988632	0.61087996	0.10729338	0.73690414	0.82474923	0.8162284	0.12549612	0.556701	0.8523597	0.790204	0.095249236	0.8292534	0.74860543	0.09595711	0.07953096	0.7615456	0.20532325	0.8410794	0.6290503	0.09452051	0.20760058	0.86580336	0.8060411	0.875974	0.74027956	0.7896766	0.8784675	0.08709186	0.9235751	0.8933186	0.876512	0.4277732	0.856403	0.7306162	0.080016755	0.7422914	0.8633968	0.07814409	0.7648682	0.100341715	0.20128347	0.86100703	0.7875654	0.76940733	0.07995095	0.8393652	0.13436571	0.7732196	0.10656083	0.88791454	0.8845711	0.8926885	0.8797152	0.8408905	0.1319405	0.865668	0.14130504	0.159231	0.061851382	0.8190457	0.7876231	0.8130219	0.09402794	0.116305	0.80455166	0.49351594	0.87552536	0.90272015	0.3789028	0.048422467	0.81090754	0.7602558	0.7803574	0.8090957	0.16189922	0.8726678	0.84402895	0.12913527	0.8031084	0.8400293	0.89000446	0.864082	0.29718426	0.0759061	0.88146174	0.8301734	0.84442616
HT55_LARGE_INTESTINE..ACH.000926.	0.15591991	0.8825559	0.08947915	0.76063347	0.057018407	0.071744464	0.8062996	0.87023574	0.08957168	0.8099573	0.787518	0.08374421	0.10087299	0.790033	0.46507403	0.098183416	0.8398129	0.81128365	0.7606117	0.0776638	0.50219566	0.8604606	0.78720516	0.10046513	0.83487743	0.79432756	0.0880254	0.056454167	0.8058827	0.14011723	0.8763481	0.6474208	0.070928805	0.11884138	0.84700286	0.8721149	0.8819259	0.74515337	0.81109875	0.87283486	0.07684767	0.8971778	0.86419046	0.8901922	0.17033963	0.8870706	0.73737925	0.061005395	0.7645595	0.7942544	0.10815666	0.7489394	0.09562909	0.13282627	0.88187504	0.7802107	0.7811609	0.086382546	0.74325114	0.07313404	0.8178169	0.1058074	0.91102964	0.89515334	0.88784105	0.88968515	0.82546586	0.08621622	0.89945066	0.09315047	0.087506995	0.04419043	0.86180973	0.7692026	0.7913932	0.08730717	0.090063095	0.8155167	0.36664996	0.8988193	0.9127505	0.2928257	0.05377784	0.7853076	0.79770696	0.81704366	0.8314573	0.13861325	0.8845332	0.8601186	0.08323354	0.80677533	0.8525111	0.87901443	0.8509587	0.17399758	0.08563951	0.8533941	0.86305195	0.87288904
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000914.	0.12170033	0.089952566	0.06538379	0.9008141	0.8735599	0.8314346	0.06305544	0.9186576	0.08842226	0.8890648	0.87447274	0.06395251	0.83902645	0.88690364	0.06422765	0.098674566	0.91155773	0.8772178	0.07310181	0.7250105	0.070897795	0.89925474	0.07946517	0.88168746	0.059061415	0.8754417	0.8958884	0.86813223	0.90202063	0.09823009	0.06889845	0.9062537	0.86723757	0.09520382	0.070575684	0.044672396	0.09047567	0.88552326	0.8739463	0.8920284	0.85018003	0.14771345	0.90393716	0.0871396	0.10020988	0.088744104	0.87688845	0.8669621	0.8632411	0.8811056	0.85757464	0.08388573	0.8719764	0.8862823	0.918991	0.8930502	0.9143525	0.8435394	0.06728732	0.10368752	0.8682766	0.86863303	0.09829486	0.09052025	0.8994993	0.05806546	0.89426816	0.09351389	0.08150259	0.8749197	0.07463016	0.8415821	0.059871517	0.8990877	0.9277849	0.8915337	0.8934932	0.8690244	0.10678141	0.16333923	0.87354165	0.055584934	0.88123894	0.045597866	0.88300663	0.8843403	0.07148167	0.8812371	0.90764886	0.8931798	0.87855846	0.055314787	0.896169	0.095812045	0.90785515	0.08030007	0.8285629	0.91186816	0.8967486	0.8914269
HUG1N_STOMACH..ACH.000239.	0.36469543	0.8492686	0.19657132	0.7928432	0.06773013	0.08564466	0.8246654	0.856144	0.1279099	0.74617404	0.74983686	0.22310756	0.096637756	0.762477	0.6279849	0.1286572	0.71292335	0.7214819	0.8103924	0.10098437	0.60719854	0.8231117	0.8086177	0.07976553	0.83799213	0.77405065	0.0971835	0.06442966	0.7654662	0.20551267	0.8251652	0.5758993	0.064644374	0.24196142	0.83986694	0.8202527	0.8763498	0.7089417	0.78739244	0.8599794	0.07398545	0.9259959	0.86745226	0.8927947	0.46941483	0.855073	0.7389055	0.07244613	0.75760555	0.817584	0.089292966	0.74119526	0.08658694	0.10933456	0.80639243	0.71865064	0.7878095	0.08385994	0.79647934	0.13708721	0.7817352	0.09974135	0.85002065	0.87065786	0.8761071	0.8713518	0.77212834	0.14042847	0.8328898	0.08352704	0.19422951	0.052342407	0.80916476	0.7824447	0.79218733	0.10015022	0.10839989	0.77439976	0.48717585	0.77046967	0.85541826	0.42820764	0.06823866	0.78453624	0.76269585	0.7592694	0.8247838	0.13534267	0.8613069	0.77527004	0.08371795	0.79187125	0.78851926	0.87392086	0.8301612	0.2540801	0.07290456	0.876333	0.78388625	0.8213308
HUH1_LIVER..ACH.000475.	0.68592703	0.75110584	0.6282413	0.64347327	0.14574258	0.1403022	0.719244	0.65353906	0.34776938	0.58340544	0.6959187	0.54898155	0.17587504	0.41477045	0.7472104	0.61060137	0.47245964	0.5278785	0.73955524	0.32721925	0.74511313	0.43629938	0.7387077	0.17148861	0.78511983	0.6186566	0.2041837	0.10855996	0.61668515	0.4660074	0.8204267	0.30131948	0.17867532	0.52379304	0.64180094	0.76708084	0.83112305	0.32257253	0.61317706	0.55856675	0.13919112	0.8593067	0.5559064	0.84649295	0.6735348	0.8011284	0.4978237	0.17591004	0.7553427	0.5980945	0.1442104	0.6832844	0.116421565	0.28001237	0.46170855	0.78019756	0.65737677	0.16025345	0.75058746	0.4812134	0.67615944	0.17405182	0.8120509	0.79726994	0.7240014	0.7412996	0.46103716	0.5600125	0.73397017	0.18968122	0.34659624	0.19240107	0.7272332	0.63104343	0.8078627	0.2776202	0.14076541	0.58973193	0.7225537	0.7240608	0.6674524	0.6009047	0.11336562	0.67876005	0.7217109	0.6403206	0.77594876	0.27625138	0.56201226	0.5557724	0.15925585	0.7027803	0.7382008	0.81274354	0.66208893	0.5012971	0.14779136	0.71008056	0.60319686	0.3592776
HUH6_LIVER..ACH.000671.	0.7714189	0.7149425	0.5005968	0.81480366	0.16118048	0.3619891	0.7194726	0.725229	0.102928326	0.24432217	0.85685194	0.487222	0.24825189	0.5833589	0.83360475	0.71103597	0.27691606	0.38759133	0.8267507	0.46413392	0.88046324	0.6580166	0.7810824	0.1069158	0.7019071	0.8553616	0.22755612	0.18649252	0.81338066	0.44853738	0.7416633	0.3779951	0.11854021	0.44242	0.6896306	0.7154971	0.86060095	0.42038196	0.83740705	0.7495165	0.18350136	0.8968718	0.73603356	0.83461994	0.7961709	0.6677371	0.7776102	0.22222406	0.8472192	0.8255441	0.16095741	0.61584175	0.09333096	0.07481221	0.27487648	0.8554275	0.85980135	0.20322755	0.7967231	0.49325046	0.844041	0.2316457	0.56207615	0.56459504	0.82278246	0.835807	0.37100592	0.62890965	0.6422234	0.09398076	0.28352064	0.16876589	0.6496877	0.84106255	0.8735925	0.21339972	0.2601054	0.65090495	0.34704062	0.27795553	0.8173384	0.7332993	0.15778872	0.76594436	0.80871546	0.871723	0.70219743	0.4509639	0.40554878	0.528335	0.07551689	0.665977	0.3908281	0.7572389	0.887873	0.52309674	0.1483786	0.8387107	0.79745245	0.5360142
HUH7_LIVER..ACH.000480.	0.83428276	0.7217724	0.651567	0.6869319	0.18939036	0.30422136	0.7368204	0.5836156	0.15313874	0.18526855	0.78448796	0.6408186	0.21736051	0.35600138	0.8421821	0.80660385	0.16447195	0.26368472	0.8185527	0.581371	0.8974502	0.3608331	0.8139808	0.119552575	0.75024354	0.7391237	0.22553715	0.2011478	0.6880269	0.5669411	0.7713786	0.18438125	0.14994171	0.596769	0.70302016	0.7185555	0.8631095	0.18616068	0.7190095	0.5675458	0.197928	0.8817543	0.59566396	0.81758094	0.8426111	0.7202983	0.56807834	0.18962549	0.74208885	0.7299228	0.15146491	0.65558463	0.11625284	0.13850239	0.17383742	0.8149763	0.74974614	0.16892225	0.84920627	0.6148722	0.72374004	0.19917265	0.6111181	0.6179225	0.7006452	0.83935124	0.221934	0.6951344	0.62874943	0.12831697	0.3273179	0.21162057	0.693245	0.70569354	0.8039837	0.22865868	0.23272562	0.50501806	0.47378537	0.19652037	0.60860646	0.74232143	0.16361442	0.7966803	0.71517986	0.7312317	0.7502386	0.4414488	0.2351077	0.29122117	0.09370946	0.71036005	0.2840504	0.7905515	0.7792769	0.58516556	0.1541224	0.6986159	0.5769922	0.30482844
HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000829.	0.0709616	0.080868594	0.06091644	0.85381466	0.9060609	0.8205532	0.050529644	0.92087966	0.44998628	0.889131	0.8302428	0.05256725	0.8846856	0.8960369	0.034792915	0.10341156	0.91401654	0.88693947	0.055327296	0.6931283	0.054807834	0.8861094	0.051092237	0.93410784	0.054532394	0.82044077	0.9361944	0.89985377	0.8852965	0.09521688	0.067195415	0.90978885	0.91798204	0.09545187	0.055846117	0.038969677	0.05340919	0.88895756	0.8385007	0.9009056	0.9161401	0.09094263	0.87421745	0.05987046	0.072896436	0.10329815	0.81313324	0.9131628	0.7897521	0.7649243	0.90915334	0.085345306	0.9184762	0.92860276	0.92918736	0.8674037	0.85180527	0.8851539	0.044140108	0.10787127	0.8059223	0.9026362	0.14903325	0.10200128	0.8641	0.04216371	0.91067016	0.09038082	0.083869174	0.913532	0.061581742	0.8844867	0.069572486	0.87517935	0.8946108	0.9291305	0.9240934	0.8518848	0.216728	0.8305494	0.8423048	0.042854045	0.89154863	0.040196907	0.8816883	0.8533229	0.054241475	0.9111172	0.9062937	0.88623774	0.9243316	0.04697048	0.92620987	0.074830286	0.8742205	0.08218856	0.8977562	0.85392827	0.885557	0.9040903
HUPT3_PANCREAS..ACH.000118.	0.46828008	0.8121111	0.6887114	0.4661538	0.13554327	0.07463004	0.7696472	0.76102155	0.75941324	0.81426805	0.24240962	0.5767453	0.12796715	0.5885508	0.39283994	0.31883082	0.82067996	0.7435048	0.7960773	0.21795322	0.5124432	0.63801223	0.7663368	0.43531343	0.7783578	0.13503744	0.22112489	0.18911093	0.19381496	0.7784239	0.7880496	0.649849	0.19361232	0.81143683	0.81482977	0.6806787	0.77053714	0.6366371	0.32147545	0.7809762	0.21714364	0.8291546	0.5516732	0.8036036	0.6121449	0.83088076	0.32465434	0.1523639	0.22637832	0.6467299	0.18495785	0.8058585	0.49108157	0.81013167	0.8632902	0.32955626	0.21762766	0.14462194	0.71511114	0.6668579	0.16701716	0.16580379	0.86064917	0.81082225	0.47795078	0.6064538	0.79478586	0.45428053	0.81773555	0.73377293	0.6933943	0.17709142	0.7726016	0.4519868	0.39339814	0.21852556	0.17073558	0.696869	0.85787725	0.7741518	0.64179325	0.53257257	0.17716908	0.6501146	0.1859681	0.23512618	0.78736603	0.1612441	0.7679607	0.75330627	0.66124463	0.7275688	0.8636527	0.8591044	0.41887513	0.78232527	0.17347997	0.5936381	0.25687647	0.79018474
HUPT4_PANCREAS..ACH.000213.	0.15346998	0.8572998	0.66072303	0.560205	0.06539294	0.063764624	0.7182913	0.8596363	0.8029611	0.8670434	0.15096374	0.5390374	0.09357361	0.87690824	0.104562074	0.10288962	0.9112652	0.8657891	0.8261372	0.06823936	0.28035864	0.8784488	0.71331227	0.5800622	0.8230651	0.15447405	0.1246607	0.09932956	0.15129848	0.7148546	0.82222515	0.8562281	0.09492059	0.7183266	0.7664934	0.7603176	0.7806349	0.891816	0.3916393	0.9282403	0.103963554	0.6305085	0.6491209	0.8270631	0.19082017	0.82733387	0.44462216	0.06451736	0.20706089	0.7444403	0.29323468	0.8183397	0.67032284	0.7943233	0.94346017	0.12243006	0.1711228	0.08146061	0.5425491	0.46978855	0.15159942	0.13721089	0.8830847	0.84912467	0.6416471	0.7058072	0.9061842	0.15631023	0.86635065	0.8219019	0.65903264	0.09074281	0.82527715	0.42275205	0.31494936	0.11430161	0.11761458	0.8614799	0.8788311	0.85789245	0.857729	0.5433732	0.0793092	0.6878205	0.12366025	0.22762199	0.81357276	0.12511097	0.9233864	0.87193376	0.7750242	0.7446212	0.8786302	0.8652	0.48317137	0.69531894	0.101240985	0.6311334	0.29617906	0.92290777
HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000612.	0.100037724	0.1224266	0.109943844	0.6849416	0.86001766	0.72072494	0.054078374	0.79923207	0.846211	0.8711094	0.6416206	0.09522208	0.8345688	0.7973177	0.042468604	0.14565583	0.89793533	0.8372767	0.08494497	0.7291109	0.06099927	0.8218698	0.08883782	0.9420178	0.09985778	0.64801395	0.9008531	0.87345195	0.76361567	0.17031296	0.11157613	0.86334145	0.86736894	0.19845575	0.07011791	0.07964028	0.08874904	0.82734025	0.6056477	0.76678836	0.8828539	0.0913894	0.7022325	0.0929724	0.06947485	0.15500431	0.6044707	0.8594902	0.58174396	0.5112065	0.90521985	0.16878432	0.91863585	0.93106884	0.9142342	0.65615374	0.66699255	0.8513196	0.0438392	0.16845389	0.5608328	0.8535167	0.3025244	0.16103807	0.79842013	0.06265559	0.85716707	0.12885813	0.15141413	0.9065838	0.16364148	0.84431934	0.1381855	0.69319004	0.70257443	0.9074785	0.88980585	0.7332115	0.60901636	0.88118094	0.6797407	0.07965399	0.84113723	0.054675516	0.69820595	0.6484461	0.09304229	0.87688965	0.85701025	0.80426115	0.9259227	0.07823173	0.87077236	0.1311544	0.6481279	0.14182171	0.87194	0.6670632	0.745605	0.86068165
HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000509.	0.11874718	0.13651925	0.08788414	0.83367765	0.8700764	0.78841645	0.08781288	0.88617194	0.52855057	0.8316525	0.8153196	0.06548766	0.8414174	0.8326757	0.06147087	0.14803202	0.88877624	0.85041004	0.06996785	0.8416138	0.0777966	0.87712854	0.06742576	0.8870987	0.0703751	0.8440602	0.90303224	0.8698949	0.8738491	0.13105087	0.08515421	0.8946688	0.85876405	0.13724424	0.0841799	0.05263815	0.07471774	0.8437975	0.79150325	0.86941797	0.88115096	0.17057489	0.8549359	0.09551581	0.10696705	0.12613261	0.76971704	0.86430526	0.7775859	0.77282697	0.8860418	0.10571843	0.8610422	0.8819523	0.90987104	0.84319204	0.8450678	0.8451278	0.07900962	0.13858216	0.7970987	0.8532933	0.1658273	0.13053876	0.8724485	0.062800184	0.86576337	0.118267395	0.101754524	0.8620372	0.10067089	0.8169724	0.09352775	0.84276175	0.85823965	0.9031521	0.90930325	0.81747836	0.23360454	0.56344324	0.8185759	0.05414835	0.847448	0.05808244	0.8397127	0.82738316	0.08499713	0.87792075	0.866631	0.8029549	0.89185214	0.056634422	0.87491345	0.10326227	0.8663526	0.08953885	0.8390732	0.8238651	0.85640347	0.87050956
IALM_LUNG..ACH.000672.	0.63762254	0.56008685	0.7721714	0.3327002	0.5301372	0.27079427	0.5200474	0.4183475	0.7855402	0.54633766	0.2656374	0.6651867	0.45916668	0.2154576	0.59322566	0.6557352	0.5469091	0.35872176	0.7491651	0.64870226	0.5096536	0.24881345	0.72619754	0.5722137	0.6571595	0.14761487	0.6816235	0.5697296	0.22740784	0.80972576	0.6660659	0.31880876	0.6351019	0.86211574	0.67300826	0.50212806	0.66850317	0.26584676	0.21286656	0.31120178	0.658167	0.75682425	0.2643723	0.6758159	0.7976296	0.7244154	0.16813743	0.54071826	0.2087904	0.37051082	0.50848436	0.75817984	0.61050886	0.8084758	0.59304	0.3987409	0.1814523	0.4766565	0.6820482	0.81273186	0.16558836	0.55894494	0.7300324	0.6599243	0.19332375	0.46704093	0.51878697	0.7701725	0.6386018	0.78238845	0.7753501	0.56816876	0.6309125	0.28340128	0.31826097	0.6017471	0.56302005	0.21876805	0.85028344	0.6132473	0.19267806	0.5759548	0.5642644	0.53155786	0.18584375	0.23076244	0.66941506	0.40615574	0.3684813	0.4083214	0.6929613	0.6160973	0.64096785	0.7800412	0.33837557	0.81694704	0.54740644	0.35395572	0.13623613	0.3895436
IGR1_SKIN..ACH.000882.	0.81758094	0.7313781	0.38281098	0.093208626	0.5402108	0.7551894	0.8051038	0.12065166	0.7245704	0.20172164	0.16079405	0.34314406	0.8408001	0.16902184	0.7333853	0.8075251	0.17345625	0.108073145	0.68774104	0.8093985	0.100859724	0.6209519	0.16099882	0.82338536	0.7171147	0.76404554	0.81703645	0.5455892	0.82244486	0.7682977	0.746239	0.1413347	0.25286102	0.82339156	0.5293199	0.7539124	0.1400153	0.3136007	0.19457014	0.14480664	0.77107924	0.6816801	0.24511136	0.8471684	0.6674431	0.7993089	0.09696017	0.7549412	0.17311817	0.08512088	0.8330122	0.82265735	0.1854593	0.18704776	0.22920829	0.16550969	0.7096686	0.76909214	0.19713414	0.7484596	0.50984323	0.83327055	0.8813542	0.8477318	0.65825635	0.75307506	0.13092728	0.7936777	0.86803645	0.132959	0.7391334	0.07378796	0.7650418	0.113288485	0.14793204	0.84285	0.87508446	0.1667425	0.8442148	0.8374217	0.53171986	0.7104255	0.068575844	0.07257105	0.8243732	0.78597486	0.7127565	0.8674465	0.19275752	0.11015013	0.65426993	0.3911273	0.15297183	0.21506287	0.2105122	0.7176414	0.6404184	0.14668112	0.7777917	0.19344471
IGR37_SKIN..ACH.000650.	0.8697348	0.7623775	0.30876923	0.14129855	0.55158216	0.7781788	0.8411535	0.19374797	0.6929016	0.22564818	0.2882196	0.30995247	0.8613157	0.21876316	0.7708808	0.8569987	0.19612344	0.12481606	0.62373394	0.84545237	0.110224925	0.77998143	0.12807734	0.7778204	0.6830925	0.87348044	0.84539837	0.5958368	0.8843979	0.77969825	0.6947262	0.23451696	0.31566042	0.75517476	0.5786924	0.71066976	0.11344968	0.444507	0.3301515	0.22789802	0.79280907	0.7887407	0.42682368	0.8099045	0.71252656	0.71894103	0.16946897	0.7843936	0.25872606	0.11563277	0.8210269	0.7820779	0.12601331	0.11102613	0.2789984	0.27805334	0.8413681	0.8248964	0.20652625	0.77669144	0.717412	0.8425828	0.84989387	0.8183774	0.8199454	0.7920981	0.17944731	0.8123	0.8352597	0.09381848	0.7156417	0.07218272	0.73788595	0.22181995	0.24566416	0.82889706	0.88315934	0.3122554	0.7854149	0.8151605	0.7308577	0.68959	0.091930725	0.068054795	0.8874215	0.88817626	0.6603241	0.88401526	0.23896794	0.12243461	0.58123434	0.3109766	0.16599151	0.14504245	0.36565492	0.6896725	0.63677424	0.2436984	0.885662	0.23036987
IGR39_SKIN..ACH.000550.	0.85921633	0.72124183	0.7272812	0.09389377	0.63319534	0.5461384	0.6490391	0.12386229	0.8491987	0.22346215	0.10084939	0.6277151	0.68005365	0.100871265	0.7101869	0.81219923	0.23745629	0.1400513	0.76318586	0.8296498	0.4695412	0.19537516	0.6200409	0.7879461	0.7777939	0.2354651	0.7988165	0.6393413	0.24898909	0.8297805	0.70491254	0.17030907	0.4928769	0.8890896	0.6880696	0.6821828	0.56069833	0.19545417	0.07410239	0.12689985	0.74929094	0.81579286	0.13634215	0.83497584	0.7683944	0.85057044	0.07141465	0.6640985	0.07677694	0.09233019	0.7527181	0.85757095	0.5829852	0.6962191	0.26498732	0.13425533	0.23704535	0.68878603	0.48772168	0.8302283	0.13493569	0.7517433	0.8498789	0.83626986	0.19178341	0.7442799	0.12735283	0.8041703	0.82209325	0.4801921	0.84382385	0.3322199	0.7559955	0.09067608	0.16118638	0.8311227	0.7617695	0.079097226	0.9077018	0.7583608	0.12217056	0.7508845	0.34439674	0.37014312	0.31124732	0.17777051	0.7733978	0.72141105	0.18238026	0.10369104	0.73624194	0.64910716	0.2207809	0.67142814	0.105496064	0.7744172	0.6185646	0.09600637	0.19435102	0.16918036
IGROV1_OVARY..ACH.000966.	0.83335096	0.698333	0.8013998	0.78935647	0.21568978	0.16534393	0.7411435	0.45455122	0.51039284	0.49981785	0.6987706	0.6916328	0.1547307	0.2749624	0.79105586	0.838444	0.46167862	0.54326296	0.85771775	0.66209525	0.8757911	0.3291057	0.806599	0.17007254	0.7464294	0.5741353	0.26637977	0.2233975	0.56463945	0.7335064	0.63719565	0.23840159	0.2193118	0.85432327	0.65026265	0.63754493	0.83602726	0.20834024	0.5464601	0.4735666	0.2345231	0.90814424	0.50044626	0.8053054	0.83893764	0.58912486	0.5953531	0.3484584	0.66501224	0.74869704	0.11573127	0.70867044	0.18246752	0.29031703	0.33097488	0.8434055	0.77046436	0.12594639	0.69757307	0.8371839	0.6737167	0.20174071	0.52956265	0.50252926	0.482069	0.7071934	0.3958491	0.8582581	0.6412911	0.23283347	0.71508586	0.22753546	0.60409534	0.6539321	0.7978021	0.369183	0.26953176	0.46228832	0.73219407	0.20874043	0.47077718	0.78885835	0.21050994	0.6666429	0.43731678	0.71821034	0.68048596	0.19342178	0.26596436	0.44187224	0.12886508	0.71244663	0.5774046	0.7564955	0.7459444	0.8020326	0.17170538	0.6422001	0.4195694	0.4473829
IM95_STOMACH..ACH.000919.	0.20305961	0.85704243	0.10532937	0.8048215	0.046874985	0.05477835	0.8341903	0.8730171	0.09828419	0.82868195	0.77988523	0.08947818	0.08725373	0.7805295	0.54508966	0.08653788	0.7708298	0.7715624	0.74803764	0.08219353	0.3531536	0.87383693	0.75667363	0.08147942	0.83764577	0.7941793	0.073136866	0.047719758	0.83787966	0.13324916	0.8234131	0.5509644	0.051211428	0.14670193	0.82935226	0.8116955	0.86232996	0.7585376	0.8130615	0.8471594	0.060475864	0.90931845	0.8997676	0.8980855	0.23702836	0.8772051	0.7992186	0.059779327	0.79937124	0.8427829	0.06940352	0.69339	0.07039134	0.1305486	0.8740103	0.74900633	0.80889136	0.06160975	0.6650885	0.091828756	0.7841929	0.079614624	0.87266123	0.8952949	0.88919973	0.83388805	0.79507846	0.08276394	0.84543425	0.06753385	0.10302963	0.032306626	0.8113127	0.7772444	0.8269468	0.080869555	0.082356624	0.80171853	0.34592935	0.8975706	0.88914555	0.27404317	0.03409552	0.6665023	0.82583636	0.8022932	0.7933213	0.12254596	0.88720906	0.8257756	0.07823111	0.76601344	0.83741057	0.87032634	0.84201527	0.14720988	0.05458242	0.8905618	0.85519373	0.85083854
IMR32_AUTONOMIC_GANGLIA..ACH.000310.	0.8905862	0.63139224	0.23394242	0.83998686	0.8695372	0.8546572	0.73008454	0.85063225	0.09143186	0.08172407	0.8887143	0.2218493	0.89670396	0.7790089	0.84308016	0.92368287	0.09862578	0.15455434	0.18216902	0.92085075	0.9064495	0.5947206	0.15316157	0.15923183	0.098520316	0.8549604	0.8775299	0.90745103	0.85281724	0.3020659	0.09025378	0.7989097	0.88319147	0.25100046	0.79122716	0.08270342	0.17379768	0.6577023	0.8442609	0.7698769	0.90723294	0.9080695	0.81364787	0.122422144	0.8726935	0.14472331	0.8113717	0.84494525	0.81285685	0.8529212	0.40193933	0.11695121	0.14637643	0.111899205	0.17142725	0.8760731	0.8302272	0.8834945	0.87245756	0.5440538	0.83021873	0.7585728	0.11353286	0.12259484	0.8336791	0.40386835	0.32847488	0.89869225	0.11017069	0.095813714	0.20484804	0.86960393	0.10138965	0.8206522	0.8784018	0.80248	0.9159994	0.60491425	0.13249913	0.10275689	0.80420786	0.17935355	0.9062591	0.7597682	0.85011554	0.84308314	0.10110085	0.90321165	0.1602311	0.13841708	0.13934202	0.07511188	0.08856277	0.15125158	0.92321646	0.42857334	0.72410417	0.7855981	0.87261033	0.39159745
INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE..ACH.000512.	0.06733529	0.11148474	0.067844324	0.8456962	0.7531668	0.74636805	0.061343625	0.85442656	0.17757463	0.90361756	0.8089729	0.051782873	0.7997281	0.8669603	0.03820821	0.083314024	0.9056066	0.8776874	0.056308683	0.19233556	0.048137188	0.8813083	0.086340144	0.92168546	0.08043315	0.7919524	0.8710069	0.80385107	0.83495474	0.07807736	0.08359229	0.85044944	0.80286413	0.099049084	0.044827137	0.06289034	0.1026565	0.88163036	0.8172007	0.8429691	0.8388062	0.11055292	0.8644476	0.110176384	0.060953785	0.13504	0.8053568	0.83892304	0.80093133	0.7454893	0.8737327	0.08358388	0.8756895	0.8970283	0.93476135	0.81412035	0.8572879	0.80172145	0.044433385	0.07088809	0.8002963	0.8470099	0.13267313	0.11800779	0.8481266	0.054365505	0.89712083	0.06926219	0.11344824	0.88462716	0.067333825	0.8134367	0.11303925	0.84508425	0.8646051	0.90478855	0.8272579	0.84247434	0.28489542	0.8764304	0.8449578	0.050312903	0.81632066	0.04319577	0.8459549	0.84524614	0.06435235	0.8714134	0.9040935	0.87586385	0.88844407	0.05544988	0.92422813	0.102413364	0.82973915	0.078049354	0.8087501	0.85417134	0.84661967	0.88728565
IOMMLEE_CENTRAL_NERVOUS_SYSTEM..ACH.000629.	0.6806561	0.48496127	0.61787796	0.21076642	0.8059873	0.5725749	0.5319794	0.3938948	0.76359814	0.33215907	0.34490705	0.37562734	0.80763996	0.17073749	0.5590556	0.73279303	0.42274207	0.1762972	0.65309674	0.8387584	0.41544273	0.20324095	0.5663993	0.8060256	0.5299801	0.21663518	0.8659885	0.80820554	0.3858181	0.7255981	0.65408033	0.27114716	0.81904256	0.7912996	0.60734034	0.45084172	0.48712704	0.14865473	0.18073565	0.26321077	0.8453375	0.6520615	0.2912139	0.61053365	0.70784515	0.7544486	0.14502843	0.8138559	0.1740503	0.21271828	0.7807355	0.74537957	0.76409286	0.83874625	0.47475594	0.41058877	0.21725751	0.7799377	0.568714	0.76588047	0.17435992	0.8091776	0.79538417	0.7174631	0.214451	0.42730004	0.30364498	0.78035814	0.6620678	0.73603606	0.6611845	0.74096495	0.65820414	0.24999759	0.3347958	0.8481508	0.83250445	0.1428286	0.8054407	0.8078053	0.17316866	0.47273698	0.7149888	0.44072375	0.34648034	0.25332582	0.62406385	0.7295119	0.25485563	0.24857603	0.7928674	0.5719603	0.491725	0.6505471	0.31473815	0.7196065	0.78203386	0.23213874	0.3522142	0.257174
IPC298_SKIN..ACH.000915.	0.82161266	0.6753451	0.35030085	0.105230376	0.6205828	0.76097417	0.77846	0.15950438	0.8131704	0.20369218	0.16756219	0.30296463	0.86416537	0.14207426	0.74289227	0.7896172	0.18028975	0.105842665	0.6675569	0.8472468	0.05504994	0.6607066	0.12136507	0.81476116	0.71552426	0.80468154	0.8580277	0.64266026	0.8456366	0.8389277	0.7100605	0.1742662	0.33548573	0.84168094	0.51318425	0.70764285	0.09803772	0.31648913	0.2210766	0.15907629	0.8278838	0.6543162	0.2748773	0.84677255	0.7183634	0.8031512	0.087641284	0.8135445	0.1425472	0.082591966	0.8477499	0.80977625	0.1790663	0.2176718	0.265785	0.16575113	0.7338645	0.8274629	0.14601202	0.7959044	0.5546012	0.86921966	0.89318544	0.8344034	0.67086184	0.7304556	0.1550068	0.8034662	0.8605946	0.13225438	0.76138043	0.07229697	0.7544172	0.13545392	0.18965988	0.8537917	0.8932393	0.18199502	0.86434436	0.8701978	0.55705404	0.67923987	0.08194791	0.046570655	0.86089605	0.826047	0.6979904	0.8748146	0.20575374	0.109266944	0.7413662	0.34123924	0.19112517	0.16665846	0.2112922	0.7381219	0.6932208	0.15068348	0.8373574	0.19940473
