cancer	drug	p	FC
LUSC	L.685458	0.374200500873985	1.09313765006714
LUSC	Lapatinib	0.0773505955039834	0.844607723356797
LUSC	LBW242	0.0178492804465838	0.893197800162149
LUSC	Nilotinib	0.343753615446413	1.02712823245864
LUSC	Nutlin.3	0.0616749272515657	1.00336937171047
LUSC	Paclitaxel	0.179012018899691	0.975749492927081
LUSC	Panobinostat	0.467150668249368	1.17122120956705
LUSC	PD.0325901	0.517599902202934	1.03308202080393
LUSC	PD.0332991	0.278957379388103	1.08267210102827
LUSC	PF2341066	0.760120146174488	1.2245772903437
LUSC	PHA.665752	0.248196224381627	1.00582133884482
LUSC	PLX4720	0.0388917523942401	1.04076705109355
LUSC	RAF265	0.00355010078697699	1.14897220899891
LUSC	Sorafenib	0.815155697647301	1.18885648470879
LUSC	TAE684	0.553867733937757	1.15755040610403
LUSC	TKI258	0.365169631183511	1.02817410952296
LUSC	Topotecan	0.207392302051489	0.973072381519491
LUSC	ZD.6474	0.220791711368781	0.964136003098634
MESO	X17.AAG	0.115146847987314	0.791335087142388
MESO	AEW541	0.0624310412866418	0.715796260477112
MESO	AZD0530	0.23913110026835	0.958750857927248
MESO	AZD6244	0.116826563256663	0.753809833930316
MESO	Erlotinib	0.419336460706194	0.790072320841552
MESO	Irinotecan	0.435470160573504	0.863400335008375
MESO	L.685458	0.100608593803871	0.740233614536016
MESO	Lapatinib	0.990423415242858	0.8529401937855
MESO	LBW242	0.217242198356368	0.796394468225222
MESO	Nilotinib	0.142088832050349	0.763744694743715
MESO	Nutlin.3	0.0117874170121899	0.635015772870662
MESO	Paclitaxel	0.290197434229736	0.87655462184874
MESO	Panobinostat	0.121735945040528	0.7625
MESO	PD.0325901	0.338756145329251	0.84513171057019
MESO	PD.0332991	0.0131648062882094	0.6455077507118
MESO	PF2341066	0.229219410999721	0.849032042723632
MESO	PHA.665752	0.497918832341628	0.875235215053764
MESO	PLX4720	0.0179221820384927	0.65488423723438
MESO	RAF265	0.881877232590752	0.961504120879121
MESO	Sorafenib	0.297414869440415	0.820609675281644
MESO	TAE684	0.371843175117125	0.841239173884077
MESO	TKI258	0.377767380845816	0.816765971532605
MESO	Topotecan	0.581227476563148	0.883164983164983
MESO	ZD.6474	0.983435400921574	0.838648468708389
PAAD	X17.AAG	0.000186043034097906	11.6894087979826
PAAD	AEW541	0.187615494671927	0.221681068987459
PAAD	AZD0530	0.75152274443976	0.231238059160683
PAAD	AZD6244	0.505909003786893	0.264512000692316
PAAD	Erlotinib	0.490163476543846	0.26831619242801
PAAD	Irinotecan	0.130473506516898	0.220000492360211
PAAD	L.685458	2.28543389695941e-05	0.161093786744927
PAAD	Lapatinib	0.297807926249403	0.273055160180947
PAAD	LBW242	0.00060421287064578	0.162280705288049
PAAD	Nilotinib	0.000205924293692033	0.177793377736538
PAAD	Nutlin.3	1.0720854667624e-05	0.153347140502135
PAAD	Paclitaxel	0.545006508710385	0.233043459631915
PAAD	Panobinostat	0.00589750741673879	9.11854846261901
PAAD	PD.0325901	0.304259804020791	0.281178381561295
PAAD	PD.0332991	0.583759625006913	10.0412630249023
PAAD	PF2341066	0.685284385697118	0.232591917640739
PAAD	PHA.665752	0.638728666748128	10.1625498980841
PAAD	PLX4720	0.000182837435004099	0.172460479827475
PAAD	RAF265	0.783607162430322	10.2900213346666
PAAD	Sorafenib	0.00107072255617717	0.185443444834404
PAAD	TAE684	0.190858941724544	10.9363455149502
PAAD	TKI258	2.52265703420259e-05	0.144037869291673
PAAD	Topotecan	0.188748372015975	9.64444893265619
PAAD	ZD.6474	0.653785644107894	0.255441389158793
PCPG	X17.AAG	0.0734633635662321	0.869006999125109
PCPG	AEW541	0.129068974103057	1.18002364066194
PCPG	AZD0530	0.149693193837045	0.905315449577745
PCPG	AZD6244	0.505724724492242	1.0184730743013
PCPG	Erlotinib	0.0107825322459285	0.798389694041868
PCPG	Irinotecan	0.712441085057777	0.990073322053017
PCPG	L.685458	0.489801014922158	0.889944471933586
PCPG	Lapatinib	0.295208139265356	0.95414710485133
PCPG	LBW242	0.332592948410651	0.882304526748971
PCPG	Nilotinib	0.187209599464611	0.874694704561634
PCPG	Nutlin.3	0.275540847747962	0.880399254140616
PCPG	Paclitaxel	0.138013920141969	1.10403249202205
PCPG	Panobinostat	0.679674348026651	1.0205171923842
PCPG	PD.0325901	0.281098853424087	1.04728229774574
PCPG	PD.0332991	0.182804618671313	1.06602287750762
PCPG	PF2341066	0.402860219149819	1.17781321991848
PCPG	PHA.665752	0.856528267193192	1.01439110203155
PCPG	PLX4720	0.132388760235674	0.882304526748971
PCPG	RAF265	0.227489690583378	0.916924098986879
PCPG	Sorafenib	0.55150725753132	0.986049132296597
PCPG	TAE684	0.521890444092112	1.05767223082659
PCPG	TKI258	0.159037351840007	0.869006999125109
PCPG	Topotecan	0.611977209486234	0.998146264270374
PCPG	ZD.6474	0.335964560814024	0.978025191183086
PRAD	X17.AAG	0.0412347504598239	2.64848655114559
PRAD	AEW541	1.04504724709455e-05	0.47188605473841
PRAD	AZD0530	1.01303608999486e-11	0.458427060400115
PRAD	AZD6244	0.689542265967484	0.548034757585728
PRAD	Erlotinib	4.599698738878e-11	0.396487261977219
PRAD	Irinotecan	3.24850344202021e-08	3.3483038984364
PRAD	L.685458	0.00151047183981087	3.06280318124879
PRAD	Lapatinib	0.773939573676726	0.691549025870329
PRAD	LBW242	0.00119071682041086	0.69811097388511
PRAD	Nilotinib	0.000861047087669251	3.15926498504218
PRAD	Nutlin.3	0.146346013583235	0.739622646393423
PRAD	Paclitaxel	3.26727959296358e-07	0.51553909404953
PRAD	Panobinostat	3.96821690287598e-06	3.2879648664616
PRAD	PD.0325901	0.230190993094881	2.5806064779176
PRAD	PD.0332991	0.00469682812964338	3.04121212248138
PRAD	PF2341066	0.00176975699132245	3.42704052982021
PRAD	PHA.665752	0.276416150154778	3.00196203269084
PRAD	PLX4720	0.23778953896384	0.755827405835985
PRAD	RAF265	1.86494263524389e-08	3.44881461059796
PRAD	Sorafenib	0.000630019897366704	3.11205354872612
PRAD	TAE684	8.01779403483415e-05	3.26347705236642
PRAD	TKI258	0.000873678029968841	3.37128583830543
PRAD	Topotecan	0.0749156623630343	3.32248638742996
PRAD	ZD.6474	0.341254651729388	2.80735242312918
READ	X17.AAG	0.128452099259097	6.09009397490038
READ	AEW541	0.0478391811909368	0.284961066707512
READ	AZD0530	0.623856574387576	1.36642883142676
READ	AZD6244	0.86855786031607	1.1772570054314
READ	Erlotinib	0.674818964261077	0.488031927965477
READ	Irinotecan	0.502409113674443	1.39937750839545
READ	L.685458	0.950720674337452	1.34359390763023
READ	Lapatinib	0.173633209854362	6.69643778220399
READ	LBW242	0.852870834059829	1.37339695372537
READ	Nilotinib	0.282425766327775	7.26487027122433
READ	Nutlin.3	0.807263835587739	1.32270453670992
READ	Paclitaxel	0.930403625921884	1.17487513861766
READ	Panobinostat	0.901489394978287	1.37916276036359
READ	PD.0325901	0.753824593132985	2.33990951246915
READ	PD.0332991	0.554613582135683	1.14166178366342
READ	PF2341066	0.266524511965452	1.43930403154214
READ	PHA.665752	0.157602232853559	7.57820845480418
READ	PLX4720	0.355644670916968	1.11405976681233
READ	RAF265	0.0358008224186663	7.76329188138365
READ	Sorafenib	0.177010511251123	6.02741293642532
READ	TAE684	0.750416773373745	1.14025709728761
READ	TKI258	0.294216588070754	5.85762915643627
READ	Topotecan	0.467706548643594	5.26819307306956
READ	ZD.6474	0.778302942530287	2.78134845620668
SARC	X17.AAG	0.00775771066014806	2.60353753500609
SARC	AEW541	0.592208750714692	0.732956177691886
SARC	AZD0530	0.621063593413113	0.815813034484888
SARC	AZD6244	0.318304341238577	1.44743581504137
SARC	Erlotinib	0.0752076724003524	0.648372469868085
SARC	Irinotecan	0.0379250079356223	1.78186084515305
SARC	L.685458	0.649324645202911	1.03088237887793
SARC	Lapatinib	0.0499328611752934	0.674925552741274
SARC	LBW242	0.104410352171038	0.675443332497766
SARC	Nilotinib	0.874176973425113	0.831517262932642
SARC	Nutlin.3	0.575972882680824	0.778574585772296
SARC	Paclitaxel	0.0123867007461933	1.87888026133507
SARC	Panobinostat	0.774826831584781	1.00937097628662
SARC	PD.0325901	0.261735697076686	1.14686724706489
SARC	PD.0332991	0.735515809060284	0.964419353859629
SARC	PF2341066	0.161852845411078	1.93014010867334
SARC	PHA.665752	0.0613210203834922	2.4154768618837
SARC	PLX4720	0.284234884871755	0.724071899969225
SARC	RAF265	0.0049549803323138	1.30986590490135
SARC	Sorafenib	0.385611664331484	1.88010281544969
SARC	TAE684	0.0654716791850025	2.43743167346803
SARC	TKI258	0.954600482691775	0.859125307938158
SARC	Topotecan	0.675815727828537	0.963012150128991
SARC	ZD.6474	0.905110321867628	0.612008873240549
SKCM	X17.AAG	0.0389579346186576	0.898857827474397
SKCM	AEW541	0.0401971951326946	0.814946302878517
SKCM	AZD0530	0.0249180938436999	0.712177860332468
SKCM	AZD6244	0.0523408862075836	0.953713785948582
SKCM	Erlotinib	0.201514645318557	0.745818517611409
SKCM	Irinotecan	0.157848580160144	0.85631541569067
SKCM	L.685458	0.0201918304380357	0.672623344428744
SKCM	Lapatinib	0.190142220024373	0.773319778454311
SKCM	LBW242	0.070384125094775	0.655172975515291
SKCM	Nilotinib	0.0387329052063771	0.63999599169623
SKCM	Nutlin.3	0.00266855400675813	0.580474125124552
SKCM	Paclitaxel	0.618864127475672	1.02811362070135
SKCM	Panobinostat	0.0205133576350313	0.692294037012852
SKCM	PD.0325901	0.000854059110327268	1.08036722237266
SKCM	PD.0332991	0.0095099590578113	0.636426297048754
SKCM	PF2341066	0.0484433840795306	1.79580055439171
SKCM	PHA.665752	0.195558629518577	0.885522556061205
SKCM	PLX4720	0.181001283612354	0.734576906076791
SKCM	RAF265	0.0121724753791244	0.992016366110722
SKCM	Sorafenib	0.032899948063362	0.645154834680941
SKCM	TAE684	0.180257943045046	1.49819154119918
SKCM	TKI258	0.0125288928794656	0.638935700069837
SKCM	Topotecan	0.0781780418883888	0.852575234524349
SKCM	ZD.6474	0.219631546169568	0.880274405668614
STAD	X17.AAG	1.16780849159479e-14	4.02128689478719
STAD	AEW541	2.42108252505504e-05	0.457231223221633
STAD	AZD0530	1.14397390168524e-06	0.378339710530694
STAD	AZD6244	0.0635413342280167	1.04732831527408
STAD	Erlotinib	0.0939310098892259	1.01016337761161
STAD	Irinotecan	0.0281975992338714	1.52148614347845
STAD	L.685458	0.0680372667369898	0.84652199443115
STAD	Lapatinib	0.403063192276531	1.0132541946364
STAD	LBW242	0.000270611693046163	0.829716613442631
STAD	Nilotinib	0.540279504325879	1.10298960809801
STAD	Nutlin.3	1.38856942142344e-09	0.476010338748053
STAD	Paclitaxel	0.37157214885123	0.955331636628058
STAD	Panobinostat	0.0719337190504164	0.841840402588066
STAD	PD.0325901	4.26800521058706e-05	1.6461059760227
STAD	PD.0332991	0.742437539070826	1.20956039855723
STAD	PF2341066	9.33984083017179e-16	2.79174232557255
STAD	PHA.665752	0.0164880643343829	1.72538860103627
STAD	PLX4720	4.485392866561e-15	0.269940099190588
STAD	RAF265	3.67568786656209e-11	2.66164826586372
STAD	Sorafenib	0.0475694730387376	1.57029685143925
STAD	TAE684	0.163594355185766	0.947949608585204
STAD	TKI258	0.484510694117684	1.34834371854992
STAD	Topotecan	0.166930784708163	1.50230578219227
STAD	ZD.6474	0.138997391152111	0.66558162203142
TGCT	X17.AAG	0.328366890608989	0.948266396384982
TGCT	AEW541	0.20939840709529	1.10372783921362
TGCT	AZD0530	0.295276451554751	1.10372783921362
TGCT	AZD6244	0.984033923268354	0.986409567664364
TGCT	Erlotinib	0.551029799240553	0.913809344385833
TGCT	Irinotecan	0.951824639512541	0.900488171235449
TGCT	L.685458	0.0287745490297927	0.791489189079551
TGCT	Lapatinib	0.802644498062424	0.975655908491729
TGCT	LBW242	0.0430576535628049	0.80970286133529
TGCT	Nilotinib	0.0920912565291059	0.856727317737344
TGCT	Nutlin.3	0.0127621623425258	0.765178067843042
TGCT	Paclitaxel	0.214714567472312	0.866850748738314
TGCT	Panobinostat	0.0418883705399205	0.804080179080179
TGCT	PD.0325901	0.951638022167339	0.995673076923077
TGCT	PD.0332991	0.0165603870717133	0.772066836178714
TGCT	PF2341066	0.133467843488015	0.859614352367976
TGCT	PHA.665752	0.0552459528202797	0.839494762784966
TGCT	PLX4720	0.0363064758115339	0.795676981806368
TGCT	RAF265	0.152647105532694	1.14659262215128
TGCT	Sorafenib	0.2726063433892	0.907877685812223
TGCT	TAE684	0.776703031971339	0.960393103740416
TGCT	TKI258	0.0547787664321528	0.816754461186655
TGCT	Topotecan	0.0668160231494004	0.842356229703622
TGCT	ZD.6474	0.0549794700021041	0.805484304385001
THCA-Braf-like	X17.AAG	0.683474208787718	1.10599937830277
THCA-Braf-like	AEW541	0.0755163690586865	0.930080333234157
THCA-Braf-like	AZD0530	0.436876148657026	0.858895705521472
THCA-Braf-like	AZD6244	0.468620768750675	0.881575080811049
THCA-Braf-like	Erlotinib	0.750762320333048	0.898760330578512
THCA-Braf-like	Irinotecan	0.333786316869728	1.00151469251742
THCA-Braf-like	L.685458	0.0388191476986273	0.902215657311669
THCA-Braf-like	Lapatinib	0.466704734360329	1.21743295019157
THCA-Braf-like	LBW242	0.271082706422838	1.1946649730073
THCA-Braf-like	Nilotinib	0.107294832903004	0.923076923076923
THCA-Braf-like	Nutlin.3	0.00916441208835856	0.856642335766423
THCA-Braf-like	Paclitaxel	0.94102128900109	1.14985862393968
THCA-Braf-like	Panobinostat	0.13960116451484	0.963096309630963
THCA-Braf-like	PD.0325901	0.531113191842889	1.02836230558097
THCA-Braf-like	PD.0332991	0.00173579506544553	0.818733738074588
THCA-Braf-like	PF2341066	0.253106123237163	1.04935622317597
THCA-Braf-like	PHA.665752	0.0206027824500028	0.883857688915025
THCA-Braf-like	PLX4720	0.0103081000297294	0.844295692665891
THCA-Braf-like	RAF265	0.290093934598091	1.11495327102804
THCA-Braf-like	Sorafenib	0.0575698768267955	0.928911362284355
THCA-Braf-like	TAE684	0.670402722586745	1.17741935483871
THCA-Braf-like	TKI258	0.0318178932557921	0.89646017699115
THCA-Braf-like	Topotecan	0.279078177349705	1.03821461326811
THCA-Braf-like	ZD.6474	0.00657081705385911	0.738748938579111
THCA-Ras-like	X17.AAG	0.58404133901587	1.02776953511375
THCA-Ras-like	AEW541	0.269441244865631	0.901508620689655
THCA-Ras-like	AZD0530	0.9478807500954	0.923868015414258
THCA-Ras-like	AZD6244	0.656588262126293	0.975134211810639
THCA-Ras-like	Erlotinib	0.719509153217569	0.940807934204161
THCA-Ras-like	Irinotecan	0.900516779263255	1.10325018896447
THCA-Ras-like	L.685458	0.0679483786810125	0.814583333333333
THCA-Ras-like	Lapatinib	0.305553019765842	1.06364770459082
THCA-Ras-like	LBW242	0.282976801695493	1.15938697318008
THCA-Ras-like	Nilotinib	0.0379955746051309	0.790835077925099
THCA-Ras-like	Nutlin.3	0.0462270865375953	0.790835077925099
THCA-Ras-like	Paclitaxel	0.409338058161258	1.02185185185185
THCA-Ras-like	Panobinostat	0.016064938897381	0.751910681399632
THCA-Ras-like	PD.0325901	0.694524491405017	0.926681127982646
THCA-Ras-like	PD.0332991	0.0375265949679321	0.785598141695703
THCA-Ras-like	PF2341066	0.122966527757869	0.865717674970344
THCA-Ras-like	PHA.665752	0.0486670146269725	0.793459031657356
THCA-Ras-like	PLX4720	0.00120410740452561	0.698751985477649
THCA-Ras-like	RAF265	0.680201197534645	1.00420353982301
THCA-Ras-like	Sorafenib	0.414112308191808	0.915453016101899
THCA-Ras-like	TAE684	0.00164650560813998	0.696258503401361
THCA-Ras-like	TKI258	0.0859264327716173	0.822566267886465
THCA-Ras-like	Topotecan	0.680175935286004	1.10941206156952
THCA-Ras-like	ZD.6474	0.858841494173975	1.00420353982301
THYM	X17.AAG	0.0048423507838816	0.986708661417323
THYM	AEW541	7.67703051021691e-08	0.38475073313783
THYM	AZD0530	0.625565988150498	0.647257383966245
THYM	AZD6244	2.25808466180724e-07	1.1460286244947
THYM	Erlotinib	1.75560064757648e-05	0.986708661417323
THYM	Irinotecan	4.47980983805276e-18	0.267832647462277
THYM	L.685458	5.26680282431283e-17	0.269480185280494
THYM	Lapatinib	0.00015341482779192	3.30220440881764
THYM	LBW242	0.833973456199601	2.35614109647259
THYM	Nilotinib	8.24864938812555e-13	0.306159986118341
THYM	Nutlin.3	1.10189825351766e-11	0.317158527030556
THYM	Paclitaxel	0.000140277181574509	0.450607214065615
THYM	Panobinostat	4.40367661186858e-08	0.36452923511747
THYM	PD.0325901	5.48453063515476e-09	1.23064570090331
THYM	PD.0332991	0.000297978383197814	0.444179104477612
THYM	PF2341066	5.09424212519227e-08	0.36627783669141
THYM	PHA.665752	8.09907342835682e-11	0.329086937527305
THYM	PLX4720	6.40014559884682e-08	0.365403304178814
THYM	RAF265	1.17061868977417e-07	0.371534784917685
THYM	Sorafenib	2.21032172473822e-12	0.312919492262215
THYM	TAE684	0.000151984931787587	0.439602529358627
THYM	TKI258	0.00287175461497695	0.473765854548773
THYM	Topotecan	1.54187391379299e-07	0.373290825363089
THYM	ZD.6474	0.000364808334358022	1.00158077774265
UCEC	X17.AAG	1.31889528904392e-06	7.337832017229
UCEC	AEW541	0.000567620327717993	0.21097930788441
UCEC	AZD0530	0.759726500630653	0.565269777344975
UCEC	AZD6244	0.00437861382242096	1.24425036104098
UCEC	Erlotinib	0.541855718062306	0.56349059054972
UCEC	Irinotecan	0.234598728372771	1.01604491833453
UCEC	L.685458	0.0159129869299689	2.00304570879318
UCEC	Lapatinib	0.00108268432354103	2.12863188760217
UCEC	LBW242	0.147892770159522	0.372676989855067
UCEC	Nilotinib	0.227105875481232	1.93171232876712
UCEC	Nutlin.3	0.812208608068289	1.02907903940312
UCEC	Paclitaxel	0.261755672475316	1.52367763857112
UCEC	Panobinostat	0.201586545340804	1.16404898336859
UCEC	PD.0325901	0.0319088103848386	1.15515790384865
UCEC	PD.0332991	0.00566321730107937	1.76722668211537
UCEC	PF2341066	0.139698873292663	2.21310703921131
UCEC	PHA.665752	2.14390597225143e-05	3.20871627205116
UCEC	PLX4720	0.687859658363532	1.10335853501007
UCEC	RAF265	0.480523758253371	0.874201315559382
UCEC	Sorafenib	0.322514006515156	1.36736942665501
UCEC	TAE684	0.340319933529751	1.14155474389578
UCEC	TKI258	0.000251549552756539	4.16364601124248
UCEC	Topotecan	0.064134927152302	2.4493715193905
UCEC	ZD.6474	0.857570051667192	0.99170277836809
UCS	X17.AAG	0.0426666792742629	7.70679762715161
UCS	AEW541	0.279211234375433	0.378825140864801
UCS	AZD0530	0.956561162346418	4.06547216587785
UCS	AZD6244	0.538941214274337	4.60714285714286
UCS	Erlotinib	0.594295976277922	0.409546318252485
UCS	Irinotecan	0.107110468799057	0.92635309394557
UCS	L.685458	0.754682055756437	0.423376480047929
UCS	Lapatinib	0.736183393579435	0.427624309392265
UCS	LBW242	0.859152194943723	0.426464786732101
UCS	Nilotinib	0.364330524066332	0.865712864780377
UCS	Nutlin.3	0.28889266473802	0.85692133198646
UCS	Paclitaxel	0.26773986171866	0.863755791865646
UCS	Panobinostat	0.799887339496709	0.420678681706472
UCS	PD.0325901	0.373938612254639	4.75130575945793
UCS	PD.0332991	0.287502583600258	0.856434064571003
UCS	PF2341066	0.0898776015252672	7.37608992788801
UCS	PHA.665752	0.163410198832862	5.01292899084576
UCS	PLX4720	0.26396287297739	0.382211800632566
UCS	RAF265	0.0562468331963409	0.96508240007284
UCS	Sorafenib	0.231361455139297	0.902771801491681
UCS	TAE684	0.121277328083412	7.23665364583333
UCS	TKI258	0.219191130553479	0.878974194468206
UCS	Topotecan	0.0579711924768019	0.960970329810264
UCS	ZD.6474	0.492182183792126	4.34633403607402
UVM	X17.AAG	0.485348067079094	0.639846743295019
UVM	AEW541	0.734580775076894	0.656189865298268
UVM	AZD0530	0.60371222933149	0.649167733674776
UVM	AZD6244	0.730238969006127	2.51790900290416
UVM	Erlotinib	0.117554486508042	0.582652419861722
UVM	Irinotecan	0.327204403680432	0.614457831325301
UVM	L.685458	0.194893180497753	0.603034134007585
UVM	Lapatinib	0.639663307305686	0.658536585365854
UVM	LBW242	0.280809767495354	0.612167300380228
UVM	Nilotinib	0.250129297188483	0.612167300380228
UVM	Nutlin.3	0.179786242800378	0.600758054327227
UVM	Paclitaxel	0.354054236109169	0.625954198473282
UVM	Panobinostat	0.408228304457432	0.630573248407643
UVM	PD.0325901	0.537481383275343	2.5937193326791
UVM	PD.0332991	0.423556747469391	0.628262253341821
UVM	PF2341066	0.14756204423135	0.600758054327227
UVM	PHA.665752	0.837448155254454	2.46500479386385
UVM	PLX4720	0.113555033165869	0.587161736941473
UVM	RAF265	0.240177528959005	0.612167300380228
UVM	Sorafenib	0.143352632847897	0.596214511041009
UVM	TAE684	0.201643370969181	0.605313092979127
UVM	TKI258	0.729211358252204	0.646833013435701
UVM	Topotecan	0.592450129853402	0.649167733674776
UVM	ZD.6474	0.176209609964807	0.603034134007585
